sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
have,parole,55,60000,0.0009166666666666666,1.0417730774447669,0.008436725926719936,1.0595588028598402,True,1075.7037037037037,1336.3135807226386,1.242269201195126,0.10804643843210125,1.038455000259012,1.0792317854083413,appaiata,letterario,wrnpc_00
an,parole,39,60000,0.00065,1.0215887627388298,0.0026387287789303086,1.0299431958428824,True,1533.6842105263158,1768.480843033474,1.153093205821414,0.07110384511338808,0.947338204635431,1.018160908841107,appaiata,letterario,wrnpc_00
vocali,vc,17645,60000,0.2940833333333333,1.196896413631346,0.01397289525044065,1.116436234577085,True,3.4003060530491953,1.5470046157124866,0.45496040402752086,-0.3746078549380026,1.0261182453560227,0.9044580397565914,vocali,letterario,wrnpc_01
spazio,lettere,9773,60000,0.16288333333333332,1.195943306281315,0.006497380730602077,1.1638449132435218,True,6.139480147359803,3.340176506899253,0.5440487511529211,-0.2952958891399161,1.0362292585915573,1.0027694719905866,spazio,letterario,wrnpc_01
e,lettere,5856,60000,0.0976,1.035936922130519,0.006648610651933429,1.059865001394239,True,10.246285226302305,8.658565973970612,0.8450444022135941,-0.08398475267072043,0.9420096418623629,1.0103588742515983,lettera,letterario,wrnpc_01
t,lettere,4200,60000,0.07,1.150742651855983,0.009746551932095105,1.0868603626939242,True,14.284353417480352,12.841008202915702,0.8989562094705408,-0.053210174108033706,0.9686806005061399,0.9211394843519013,lettera,letterario,wrnpc_01
a,lettere,3648,60000,0.0608,1.0539231261644069,0.010199924745586316,1.016870210168443,True,16.44941047436249,13.819822632556301,0.8401409068182365,-0.08687328920814753,0.9759761851951266,0.9553699389150084,lettera,letterario,wrnpc_01
i,lettere,3496,60000,0.05826666666666667,1.1264438556842544,0.007650939692761112,1.1786017052523838,True,17.1447782546495,14.551614924464145,0.8487490889838653,-0.081812568248116,1.006670950785379,1.0061360363908367,lettera,letterario,wrnpc_01
o,lettere,3449,60000,0.05748333333333333,1.132073971352606,0.006668876661463385,1.1611359548351532,True,17.382830626450115,16.551741832645344,0.9521890990216423,-0.024490916890335373,0.9815299706176179,0.9548592222159754,lettera,letterario,wrnpc_01
n,lettere,3407,60000,0.05678333333333333,1.0608380591572624,0.006855923082810221,1.0883260041593192,True,17.600411039342337,15.015773981376327,0.8531490513381449,-0.07924400282633239,0.96547162594902,0.9456486029454129,lettera,letterario,wrnpc_01
h,lettere,3154,60000,0.052566666666666664,1.1307371212112012,0.012837834616160136,1.0572956602531296,True,19.01966381224231,15.647740110706756,0.8227138116203104,-0.09726496131726248,0.9656938255069895,1.0015555922503376,lettera,letterario,wrnpc_01
s,lettere,3070,60000,0.051166666666666666,0.9815838060182202,0.004370846133670193,1.0097192032238682,True,19.544802867383513,18.957932995712547,0.9699730984419219,-0.01524229015199585,0.9798311694691594,1.0531446355883702,lettera,letterario,wrnpc_01
r,lettere,2753,60000,0.04588333333333333,1.0846429869006573,0.007479855504139761,1.0674587125136294,True,21.773255813953487,19.639059586506445,0.9019808408221919,-0.05153530312925558,0.94417053762022,0.9875637958982657,lettera,letterario,wrnpc_01
d,lettere,2063,60000,0.034383333333333335,1.2877769074097043,0.020285130597778797,1.1547398994339877,True,29.094568380213385,26.49200953536119,0.9105482916659406,-0.0468199148507574,1.0145544943295441,0.9868449602271724,lettera,letterario,wrnpc_01
l,lettere,1889,60000,0.031483333333333335,1.0589490060719549,0.007658775229273134,1.0957280644394678,True,31.760593220338983,33.95806032780921,1.069188478068571,0.033437494361631584,1.0003268723434793,1.009102964212086,lettera,letterario,wrnpc_01
u,lettere,1196,60000,0.019933333333333334,1.2490780700000141,0.02091261560177851,1.1334730929850882,True,50.07866108786611,48.660745772237554,0.9716862375146026,-0.014360176556838055,0.9611889594405021,0.9697870420395663,lettera,letterario,wrnpc_01
c,lettere,1167,60000,0.01945,1.0246640050818974,0.00421943666361923,0.9982163184086178,True,51.417667238421956,49.99949867606947,0.9724186522158524,-0.013983516001109662,1.0342350750478164,0.9134104906126685,lettera,letterario,wrnpc_01
m,lettere,1167,60000,0.01945,1.10090037877372,0.005617558473500838,1.1327726668649105,True,51.38250428816467,52.53327907503507,1.0223962378403473,0.011074109722565305,0.9796686659981,0.9943430796300614,lettera,letterario,wrnpc_01
w,lettere,1109,60000,0.018483333333333334,0.972015367243474,0.005680098098845935,0.9382227794958887,True,54.1471119133574,51.469472633309245,0.9505488070290299,-0.025352450957785336,0.9986358425742387,1.0252996967543302,lettera,letterario,wrnpc_01
g,lettere,943,60000,0.015716666666666667,1.0031201508139727,0.004299305021543529,1.0272505978761088,True,63.56581740976645,59.9597227486431,0.9432699081351025,-0.029193109833795368,1.0237642208038644,0.9973249149706721,lettera,letterario,wrnpc_01
p,lettere,943,60000,0.015716666666666667,0.9928325552991369,0.002659450302712891,0.9944414196649706,True,63.35774946921444,65.57236301296463,1.0349541068346544,0.017176852646089927,0.9979027106298757,0.9980872754159913,lettera,letterario,wrnpc_01
y,lettere,916,60000,0.015266666666666666,1.1971577818577372,0.005427837835229597,1.1891147705946523,True,65.48633879781421,63.21146977911238,0.9652619300381813,-0.017676050927798642,0.9879472515938758,0.9497499999896756,lettera,letterario,wrnpc_01
f,lettere,876,60000,0.0146,1.2839458528161534,0.008290567305387913,1.2287153421746886,True,68.29371428571429,74.50197358457075,1.090905281163703,0.04347651803390601,1.001450623287023,1.0746850180325667,lettera,letterario,wrnpc_01
the,parole,630,60000,0.0105,1.2917806755355399,0.01820487576853246,1.171315008605438,True,94.75516693163752,92.07974160922052,0.97176486086139,-0.014319729344540143,0.9371454084694939,1.0178884891324373,funzione,letterario,wrnpc_01
and,parole,392,60000,0.006533333333333334,1.021429103894988,0.005168628995385806,1.01861389705687,True,153.12020460358056,122.90228921094743,0.8026523314093944,-0.10947627845482012,1.0775530688311135,1.0008495668431103,funzione,letterario,wrnpc_01
to,parole,282,60000,0.0047,1.222294272298303,0.010020056246506667,1.1642118457083408,True,212.3914590747331,222.47962137416553,1.047497965988749,0.023198052832160893,0.9670119042581592,1.0623805164920543,funzione,letterario,wrnpc_01
of,parole,244,60000,0.004066666666666666,1.1824481369729345,0.004413259193270125,1.1771384358852306,True,245.91358024691357,282.31539119231707,1.1480268430432092,0.06891293911089708,0.9973983767450806,1.1094205432410427,funzione,letterario,wrnpc_01
in,parole,161,60000,0.002683333333333333,1.1499913241402933,0.009406217547960012,1.0986509632158554,True,367.20625,413.1056803111595,1.1249963210352751,0.05882189997128009,0.9234943482792218,1.0460873681822005,funzione,letterario,wrnpc_01
that,parole,161,60000,0.002683333333333333,0.9582690264661996,0.005619295682695086,0.9664812570396404,True,372.93125,334.19626896048214,0.8961337215920687,-0.05477792901690556,0.9589640420304959,0.9168843221201372,funzione,letterario,wrnpc_01
pierre,parole,94,60000,0.0015666666666666667,1.432295384463996,0.029538371456894568,1.241525525470888,True,567.4086021505376,1332.2821808800177,2.3480119544020477,0.402630567859726,0.9650976346038161,1.388544587398929,keyword,letterario,wrnpc_01
princess,parole,69,60000,0.00115,1.1953232681033554,0.007365148399895714,1.159411905252644,True,864.8382352941177,1284.2546198731372,1.4849651269597057,0.19515973149814325,1.0291309416672958,1.2596969999578125,keyword,letterario,wrnpc_01
prince,parole,66,60000,0.0011,1.1988649442839063,0.008017031634204261,1.1633007277526046,True,909.4769230769231,1184.3590712344735,1.3022420263590362,0.1312816041487296,1.0024775289464556,1.1782783937031358,keyword,letterario,wrnpc_01
anna,parole,52,60000,0.0008666666666666666,1.3246748530552093,0.027438346836875373,1.1543802167248587,True,841.3137254901961,1898.9555601982483,2.257131320533029,0.3859627373965687,0.991156175845109,1.2649238916241663,keyword,letterario,wrnpc_01
mikháylovna,parole,52,60000,0.0008666666666666666,1.3246748530552093,0.027438346836875373,1.1543802167248587,True,841.3137254901961,1898.9555601982483,2.257131320533029,0.3859627373965687,0.9907423472484885,1.2890744293519534,keyword,letterario,wrnpc_01
will,parole,48,60000,0.0008,1.2601821769016543,0.008664680299945797,1.2405289428663537,True,1155.5744680851064,1707.0750313949914,1.4772522918611832,0.1926538905339428,0.9842234751009604,1.1419417426626117,keyword,letterario,wrnpc_01
know,parole,42,60000,0.0007,1.3504888626941571,0.013017307805554858,1.2767645176814733,True,1322.5365853658536,3315.6115808215604,2.507009346667232,0.42971352445905725,0.9163411846453456,1.3157142446848482,keyword,letterario,wrnpc_01
is,parole,87,60000,0.00145,1.2863973914258877,0.017247984799055118,1.199420830996241,True,693.4651162790698,1342.3578351513947,1.9357251051849482,0.31873730395680167,0.9859261594415866,1.2314645086676868,appaiata,letterario,wrnpc_01
him,parole,69,60000,0.00115,1.2340227643818051,0.009492439820778308,1.1835527551496694,True,843.2352941176471,1067.9643506494592,1.266508124244214,0.1175853381655463,0.9812899751138758,1.1620724926632222,appaiata,letterario,wrnpc_01
for,parole,64,60000,0.0010666666666666667,1.1802634004078865,0.010340189895211528,1.1470807968415966,True,902.6349206349206,1325.5500173280147,1.4685339410485163,0.1898025112223109,1.066581936611022,1.1210045334019814,appaiata,letterario,wrnpc_01
all,parole,56,60000,0.0009333333333333333,0.9474212397556557,0.005860193843467344,0.9528921166216424,True,1030.2545454545455,1084.0804640455674,1.0522452619389067,0.025457611187050193,0.9526616861945127,0.9311613773345332,appaiata,letterario,wrnpc_01
be,parole,50,60000,0.0008333333333333334,1.0074700368348941,0.005655883897333467,1.0243333965235273,True,1212.5102040816328,1400.9058545938674,1.15537654848433,0.07208789044011424,1.022720773073805,0.951198603208191,appaiata,letterario,wrnpc_01
said,parole,48,60000,0.0008,1.1503880857708315,0.003907938929312082,1.1409231736960197,True,1244.3191489361702,1342.9346532449806,1.0792525811349296,0.03811589888308363,1.0116117712321833,1.0986141696221234,appaiata,letterario,wrnpc_01
an,parole,42,60000,0.0007,1.0535989943820463,0.003701233886217109,1.0385161183094864,True,1352.3658536585365,1224.6455968176583,0.9055579106087615,-0.0495613850754436,0.9210504428411067,1.0402154189628428,appaiata,letterario,wrnpc_01
vocali,vc,17462,60000,0.2910333333333333,1.3229246197216964,0.019308462642846032,1.2080847094273277,True,3.4360002290819542,1.602327385452726,0.4663350636274093,-0.36394474196942017,1.025547809096703,0.8869287186366567,vocali,letterario,wrnpc_02
spazio,lettere,9566,60000,0.15943333333333334,1.0651818940518096,0.005464848629517415,1.0672756536141803,True,6.272556194458965,3.4339444807522597,0.5474553554076931,-0.29244439460618843,0.9506948203509467,1.0497052813618992,spazio,letterario,wrnpc_02
e,lettere,5798,60000,0.09663333333333333,1.0312590306049116,0.01844436655934423,1.1449279104638415,True,10.34690357081249,8.654528218319795,0.8364365395975367,-0.08906567522246589,1.0257508434586067,0.9771908407779218,lettera,letterario,wrnpc_02
t,lettere,4195,60000,0.06991666666666667,1.1642442935992854,0.009498715630001296,1.1170809668030621,True,14.295422031473533,12.406184767576276,0.8678431976518206,-0.07075369201993069,1.0399409019228674,0.9810129988343762,lettera,letterario,wrnpc_02
a,lettere,3704,60000,0.061733333333333335,1.0985352381491726,0.007074830526490424,1.0668254407535918,True,16.2001080205239,14.38628090662639,0.8880361099074418,-0.05930177368167348,0.9562471980103581,0.9653295091780679,lettera,letterario,wrnpc_02
o,lettere,3392,60000,0.05653333333333333,1.2158632312724762,0.0067024105202753495,1.1747412338836174,True,17.679445591271012,16.10073888773085,0.9107038342695752,-0.04673469751242789,1.0580572801155437,1.0157592226193193,lettera,letterario,wrnpc_02
n,lettere,3391,60000,0.056516666666666666,1.1165415769852913,0.004123877116477925,1.094373500185134,True,17.692920353982302,16.177472963377777,0.9143472439662326,-0.04474253890130619,0.9687517072569083,1.0070254129475986,lettera,letterario,wrnpc_02
i,lettere,3310,60000,0.05516666666666667,1.3517447084326486,0.0221880104604256,1.213808511502251,True,18.128437594439408,16.050389347083627,0.8853708028322756,-0.06079928520985049,0.9271868800389846,1.012197262979364,lettera,letterario,wrnpc_02
h,lettere,3048,60000,0.0508,1.3486788047594014,0.013377651878107577,1.2653258464752766,True,19.680341319330488,16.693528224575847,0.8482336740866926,-0.08211425213227053,1.0095335239240282,1.0361735557334042,lettera,letterario,wrnpc_02
s,lettere,3003,60000,0.05005,1.1293599100612508,0.0028515265296355495,1.1310029051376913,True,19.974350433044638,19.014340902096357,0.9519378848305332,-0.024622768758668534,0.9402768535292644,0.9870296497426088,lettera,letterario,wrnpc_02
r,lettere,2721,60000,0.04535,1.0923130392062872,0.0055200318247668285,1.1276050337659187,True,22.048529411764704,19.70159506611558,0.8935559691161605,-0.05621382870109905,0.9830596775982308,0.9512570038784037,lettera,letterario,wrnpc_02
d,lettere,2208,60000,0.0368,1.1318643039422098,0.0027098357112293496,1.115107860711972,True,27.165835976438604,25.523293043324983,0.9395364481130555,-0.031174228226424208,0.9844274827388707,0.9578312399722418,lettera,letterario,wrnpc_02
l,lettere,1820,60000,0.030333333333333334,1.1490946126124493,0.021418344980446362,1.018094928740424,True,32.98185816382628,36.249201662764825,1.0990648702298431,0.04719476355154082,0.952440217668323,1.0532886257430734,lettera,letterario,wrnpc_02
u,lettere,1258,60000,0.020966666666666668,1.2661668859807607,0.005366503380493946,1.2496357185516145,True,47.64280031821798,47.28321817319962,0.9924525396782594,-0.0037880251456124028,0.9711564632606274,1.0537711008071866,lettera,letterario,wrnpc_02
c,lettere,1123,60000,0.018716666666666666,1.1777497931073067,0.012939473548900793,1.0867600336766425,True,53.19162210338681,51.14470036845035,0.9615179674167874,-0.019618496094578892,1.0141458366115548,0.9490165869572768,lettera,letterario,wrnpc_02
f,lettere,1097,60000,0.018283333333333332,1.0439424563155382,0.020438645510501122,1.156019012039637,True,54.71350364963504,59.27852406781425,1.0834349861308812,0.040046839323662875,0.9504666999496069,0.9427718609858081,lettera,letterario,wrnpc_02
w,lettere,1091,60000,0.018183333333333333,1.082849919060993,0.004887739030823272,1.1154522321599225,True,54.961467889908256,52.818193828571594,0.9610040607789117,-0.019885700392481165,0.9330534164288017,0.9262650275382048,lettera,letterario,wrnpc_02
m,lettere,1035,60000,0.01725,1.1037630027523084,0.0023145907684292374,1.1129237288509768,True,57.849129593810446,59.73449212219395,1.032591026721087,0.016034227393821508,1.0000763877392023,1.0231245615236122,lettera,letterario,wrnpc_02
g,lettere,1021,60000,0.017016666666666666,1.1725035950240006,0.013128523010643286,1.1044278053936067,True,58.58039215686274,55.3269203343468,0.9444614195513746,-0.02856244916468394,1.0026679486634755,0.991713305774641,lettera,letterario,wrnpc_02
y,lettere,827,60000,0.013783333333333333,1.2288230983542698,0.004837950457257393,1.2042493814733322,True,72.55569007263922,75.45313567198744,1.0399340919567774,0.01957616773710135,1.0013712804783912,1.0291435771355604,lettera,letterario,wrnpc_02
p,lettere,769,60000,0.012816666666666667,1.1797311407450426,0.018007879957389453,1.064138237255564,True,77.76041666666667,85.45047374772963,1.0988942370773,0.047117303640325243,0.9300756436666163,1.0207571773794333,lettera,letterario,wrnpc_02
