sequenza,livello,n_eventi,frequenza,n_chars,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,label,gruppo,fonte
them,parole,31,0.00062,50000,1.1588261350793136,0.01212742986841122,1.146245542022948,True,1589.7666666666667,2425.737878259518,1.5258452256680337,0.20818584619687402,0.9890850138549038,1.0651302313348416,appaiata,wrnpc_16,letterario,Guerra e pace
be,parole,30,0.0006,50000,1.1668129693640403,0.010411505418734755,1.0917416362252157,True,1696.8275862068965,1919.493740341922,1.131224972970162,0.06157255786435424,0.8251516040759714,1.1452232050983826,appaiata,wrnpc_16,letterario,Guerra e pace
an,parole,24,0.00048,50000,1.0117464484772802,0.005908142543786397,1.0229209938091488,True,2102.1304347826085,1892.0549988245782,0.9000654609808952,-0.05259531372540939,0.9970753766748662,0.9878499775046969,appaiata,wrnpc_16,letterario,Guerra e pace
been,parole,23,0.00046,50000,0.9692761254475469,0.007334936207756021,0.9562329806862586,True,2044.1363636363637,2203.196601811506,1.0778129292177876,0.0374494393232412,0.9038628094991883,0.967045970116966,appaiata,wrnpc_16,letterario,Guerra e pace
did,parole,21,0.00042,50000,1.0299919671800732,0.0029214361690680555,1.0389980277865491,True,2422.0,1969.1727624617024,0.8130358226514048,-0.1031221639488494,0.9445451508138012,0.9188748584150597,appaiata,wrnpc_16,letterario,Guerra e pace
road,parole,20,0.0004,50000,1.2429942444471387,0.008097198793550716,1.175593823363779,True,1767.1052631578948,3410.836438547928,1.9301829436309943,0.3174487605467867,1.0120521186236437,1.2039842463163122,appaiata,wrnpc_16,letterario,Guerra e pace
vocali,vc,14592,0.29184,50000,1.2832314365776916,0.011690932600864883,1.199555141640937,True,3.4264957850729902,1.5708734409047764,0.4584489634419072,-0.3713198405517354,0.9686462793670939,0.9700958584506537,vocali,wrnpc_17,letterario,Guerra e pace
spazio,lettere,7924,0.15848,50000,1.1198765954133711,0.007213214589932248,1.0942049169030712,True,6.310488451344188,3.3876865107606635,0.5368342778662494,-0.3013764911443887,0.9567125943718328,0.9277019551283131,spazio,wrnpc_17,letterario,Guerra e pace
e,lettere,4988,0.09976,50000,1.0999940155750378,0.006055979384045896,1.1161650950843287,True,10.02346099859635,8.442750447037001,0.8422989273085707,-0.08560015443412107,0.9588156007849706,1.0285178456446185,lettera,wrnpc_17,letterario,Guerra e pace
t,lettere,3663,0.07326,50000,1.3064203635849414,0.00764031297121379,1.2534507742416667,True,13.648825778263245,11.788104480888695,0.8636716939901244,-0.07315038718970744,0.9819751763222112,0.9439814201921108,lettera,wrnpc_17,letterario,Guerra e pace
a,lettere,3134,0.06268,50000,1.0488959697121305,0.010165494886922305,1.0570421203067601,True,15.953399297797638,13.603573598667642,0.8527068961751375,-0.07950156828851074,0.960144988243235,1.0319766570380497,lettera,wrnpc_17,letterario,Guerra e pace
o,lettere,2904,0.05808,50000,1.2449479886837942,0.007264165248237979,1.1930735801440988,True,17.216672407853945,15.434134673298939,0.8964644449097002,-0.05459398691507218,0.9412281127993017,0.9757325672158675,lettera,wrnpc_17,letterario,Guerra e pace
n,lettere,2888,0.05776,50000,1.2270141403664523,0.017418219887634874,1.1163832859273242,True,17.295116037409077,14.730361924176561,0.8517064524062752,-0.08008480361507554,0.9560595480484751,0.9208756070219826,lettera,wrnpc_17,letterario,Guerra e pace
h,lettere,2686,0.05372,50000,1.0547307642726766,0.010202003279206538,0.9815488589409451,True,18.61564245810056,15.738920392864339,0.845467484041389,-0.08373624422804798,0.9077530688240959,0.9988460816572577,lettera,wrnpc_17,letterario,Guerra e pace
s,lettere,2619,0.05238,50000,0.9935582011377024,0.004014916989034108,1.0167116608363724,True,19.076394194041253,17.89107194001676,0.9378644495407449,-0.032063930206253914,1.005881199181226,0.9183584886745164,lettera,wrnpc_17,letterario,Guerra e pace
i,lettere,2569,0.05138,50000,1.2938415090953386,0.00435790182084652,1.2694456792127988,True,19.46417445482866,17.224459466555555,0.884931416255495,-0.06104656262406309,0.9594231489953667,1.0006663852603326,lettera,wrnpc_17,letterario,Guerra e pace
r,lettere,2400,0.048,50000,1.1344158073606614,0.006811489780909478,1.152058309307162,True,20.834097540641935,18.73105348913493,0.8990575882922449,-0.05315394979597696,0.8403602541442683,1.0030618131945976,lettera,wrnpc_17,letterario,Guerra e pace
d,lettere,1922,0.03844,50000,1.214325116666475,0.004808674524959191,1.196574099576355,True,25.96564289432587,24.14191691452495,0.9297638811708586,-0.03639622417770953,0.9607936488133361,1.0558798080977623,lettera,wrnpc_17,letterario,Guerra e pace
l,lettere,1483,0.02966,50000,0.9859087873670821,0.02186436794516269,1.089587194957306,True,33.70580296896086,33.807471437233865,1.0030163490947428,0.0015059033822195388,1.006705551858578,0.9675352958287906,lettera,wrnpc_17,letterario,Guerra e pace
f,lettere,999,0.01998,50000,1.0652830175329138,0.014814623491842331,1.1359990914841025,True,50.078156312625254,53.90529888193058,1.0764233919758035,0.03680530294117114,1.0259810362141797,0.9999296503954659,lettera,wrnpc_17,letterario,Guerra e pace
u,lettere,997,0.01994,50000,1.078133543857827,0.003549517572151525,1.102327568246457,True,50.17269076305221,48.71053147494506,0.9708574671625165,-0.014786727768518214,0.9128939570179232,0.9836657933157773,lettera,wrnpc_17,letterario,Guerra e pace
c,lettere,930,0.0186,50000,1.1530232168406764,0.02036196310768861,1.0206176941431413,True,53.78471474703983,55.10924635077725,1.024626543246849,0.012163499154444583,0.9442834236180891,1.0198782753136526,lettera,wrnpc_17,letterario,Guerra e pace
m,lettere,924,0.01848,50000,1.0293092632292844,0.007835142844530064,1.0893753811638605,True,54.011917659804986,54.25866853887436,1.0045684524779057,0.0022790204406631723,0.9687682798060869,1.0335805141140766,lettera,wrnpc_17,letterario,Guerra e pace
w,lettere,912,0.01824,50000,1.1666190401123229,0.0033716374336812,1.16563911913664,True,54.748627881448954,51.79780465228754,0.9461023345543739,-0.027695185648070164,0.9397329058616047,0.9790725378824853,lettera,wrnpc_17,letterario,Guerra e pace
g,lettere,804,0.01608,50000,1.211542419563515,0.026338999706070076,1.027974146020288,True,62.05977584059776,58.75407483889205,0.9467335974561608,-0.02736193725399488,0.9750365471367406,0.9722891424081931,lettera,wrnpc_17,letterario,Guerra e pace
y,lettere,745,0.0149,50000,1.168829791989919,0.011144687527221014,1.1008196736359561,True,67.18817204301075,61.70331977686322,0.9183658060731823,-0.04255402888665935,0.9453301225252471,0.9959051702591987,lettera,wrnpc_17,letterario,Guerra e pace
p,lettere,647,0.01294,50000,1.0462837502325437,0.015124398312149451,0.941714616822724,True,77.09752321981424,80.24457629562139,1.040819120308632,0.020001341570368567,0.9861279258768277,1.003183345550391,lettera,wrnpc_17,letterario,Guerra e pace
the,parole,529,0.01058,50000,1.563946506441225,0.01665706619120419,1.4427342555453206,True,93.86931818181819,122.14577397717453,1.3012321421211013,0.13090037141730881,1.0653588924882238,1.2004217261557821,funzione,wrnpc_17,letterario,Guerra e pace
and,parole,402,0.00804,50000,1.0750418106945907,0.02540460254905462,0.912581823685499,True,123.74812967581047,104.1432614370375,0.8415744279114934,-0.08602724369287378,0.9689613654734758,0.8523118159223292,funzione,wrnpc_17,letterario,Guerra e pace
of,parole,294,0.00588,50000,1.2597404448629503,0.007168340274806889,1.234178804643366,True,169.96245733788396,198.19364568134205,1.1661024957254809,0.07668265747039317,1.0495853861785382,1.1120123860928004,funzione,wrnpc_17,letterario,Guerra e pace
to,parole,249,0.00498,50000,1.2292694419212804,0.004766942213447285,1.2015477341391134,True,201.04032258064515,222.39309033019927,1.1062113683238282,0.050427687325775655,0.950185218154601,1.056476129752845,funzione,wrnpc_17,letterario,Guerra e pace
her,parole,141,0.00282,50000,1.7278277071025174,0.016525334550904262,1.603817554069404,True,123.41428571428571,153.46853007215424,1.2435232208647757,0.10854499681572656,1.0268182423855767,1.6670276634138572,funzione,wrnpc_17,letterario,Guerra e pace
that,parole,139,0.00278,50000,1.2365522250892784,0.015769566712816353,1.1639536742288519,True,353.39130434782606,360.14762655962966,1.0191185298808418,0.009468750644356741,0.9701555166697782,1.0473546571665935,funzione,wrnpc_17,letterario,Guerra e pace
natásha,parole,47,0.00094,50000,1.5214051646402587,0.02323353870310273,1.35310171457001,True,412.1521739130435,457.7252920641038,1.1105735236536092,0.05239027326666902,1.0586068123346,1.4758181109288009,keyword,wrnpc_17,letterario,Guerra e pace
french,parole,32,0.00064,50000,1.3445109228220522,0.017167008956971277,1.2287564848502512,True,1449.8709677419354,3579.869101349335,2.4690949615500686,0.4234807573251453,1.0389666857081228,1.3014339441320095,keyword,wrnpc_17,letterario,Guerra e pace
kutúzov,parole,35,0.0007,50000,1.3564952647504571,0.026326465262479375,1.1872609767963824,True,602.3235294117648,607.4040500652351,1.0084348699749983,0.00419972292908027,0.9962452135200967,1.3791440844528937,keyword,wrnpc_17,letterario,Guerra e pace
army,parole,29,0.00058,50000,1.5454640905617376,0.010027258371774985,1.4748007376969463,True,1753.6785714285713,4447.739850951945,2.536234360968871,0.4344266256572337,0.9461885067994783,1.443794054716596,keyword,wrnpc_17,letterario,Guerra e pace
life,parole,27,0.00054,50000,1.3321706588520674,0.010803421270147284,1.2589924185486119,True,1136.4615384615386,2343.8882947916986,2.0624440119325897,0.3469268361455276,0.9795586589269148,1.2613447273854907,keyword,wrnpc_17,letterario,Guerra e pace
russian,parole,23,0.00046,50000,1.453179396082322,0.014338114476077654,1.3385158517667086,True,2203.7272727272725,4579.593651986605,2.078112708710559,0.3502512125886993,0.9621037258339645,1.3833655182177484,keyword,wrnpc_17,letterario,Guerra e pace
mary,parole,25,0.0005,50000,1.574420396655047,0.02025107680259266,1.408253797542505,True,787.0833333333334,1440.1623071773865,1.8297456523164253,0.2932226971131475,0.9930267667469758,1.3649819375393861,keyword,wrnpc_17,letterario,Guerra e pace
all,parole,43,0.00086,50000,0.992004447120167,0.004187556487334481,1.0210972737965256,True,1135.7619047619048,1171.3002324813726,1.031290297350586,0.0154041484820746,0.9678130887082714,1.002371641654977,appaiata,wrnpc_17,letterario,Guerra e pace
this,parole,32,0.00064,50000,1.0375792610650554,0.01275054322772162,1.0025349861472554,True,1585.8064516129032,2415.630013327853,1.5232817415208186,0.2073814163952334,0.9639642150254852,1.003418350840075,appaiata,wrnpc_17,letterario,Guerra e pace
only,parole,31,0.00062,50000,1.1078438684918328,0.009277093046378183,1.0359164773708398,True,1652.6333333333334,2052.852691077557,1.2421706918720974,0.10800725062992293,0.9632113811901819,1.1362366730389757,appaiata,wrnpc_17,letterario,Guerra e pace
one,parole,30,0.0006,50000,1.0153052259306274,0.007225257982736186,1.0437453277596271,True,1684.2413793103449,1447.7516720559804,0.8595868085421335,-0.07550773688696287,1.022279688057728,1.037619983091458,appaiata,wrnpc_17,letterario,Guerra e pace
been,parole,27,0.00054,50000,0.9925045647591182,0.004708802523019531,0.9857808608785427,True,1890.0384615384614,2052.157781083496,1.0857756722120204,0.04112411193340516,0.866888270318879,0.9807950404283138,appaiata,wrnpc_17,letterario,Guerra e pace
now,parole,23,0.00046,50000,1.29663858023866,0.01603063317941862,1.1942995782236017,True,2031.1363636363637,3089.593906054484,1.52111594345303,0.20670050689508823,1.0014680733791994,1.2708334232858833,appaiata,wrnpc_17,letterario,Guerra e pace
or,parole,23,0.00046,50000,1.02634926219559,0.004166431001891442,1.0222467398260047,True,2237.1363636363635,3025.829871141289,1.3525460138795204,0.1498572235355118,0.9684802910377114,1.046909131254689,appaiata,wrnpc_17,letterario,Guerra e pace
vocali,vc,14659,0.29318,50000,1.2636784396611493,0.010981993836485283,1.1741938189248198,True,3.410901896575249,1.5486061245646618,0.4540166124741247,-0.3755001028474092,0.98611977467776,0.9620246269079841,vocali,wrnpc_18,letterario,Guerra e pace
spazio,lettere,8161,0.16322,50000,0.965529993804471,0.010881856434275052,0.9538921779689784,True,6.1252450980392155,3.2671994757724163,0.5333989780781665,-0.30429198701216825,0.9788693938569916,0.9793311633153543,spazio,wrnpc_18,letterario,Guerra e pace
e,lettere,4905,0.0981,50000,1.256192537044581,0.014344899406499552,1.1630314582937895,True,10.19331158238173,8.57695117737429,0.8414293145123534,-0.08611282781149777,0.9573775737079108,1.0143922567770935,lettera,wrnpc_18,letterario,Guerra e pace
t,lettere,3330,0.0666,50000,1.1693421953588303,0.006421401488281644,1.1540205313068135,True,15.013817963352357,13.612041345200184,0.9066342337722618,-0.04896889218390605,0.9498372813467743,1.0662276400946,lettera,wrnpc_18,letterario,Guerra e pace
a,lettere,3142,0.06284,50000,1.1029271048017122,0.005532853827956464,1.0657618768815547,True,15.909582935370901,14.107958651416517,0.8867585472684559,-0.06001904848688177,1.1001095848962532,1.0066518414454728,lettera,wrnpc_18,letterario,Guerra e pace
o,lettere,2940,0.0588,50000,1.0389078946271566,0.006053338995352768,1.0543610723749626,True,16.98707043211977,15.147959945013005,0.8917346875992633,-0.057230706351392505,0.9435528300222297,1.038083288478691,lettera,wrnpc_18,letterario,Guerra e pace
h,lettere,2847,0.05694,50000,1.1970561933896382,0.007392036361635251,1.1462970890237447,True,17.552705551651442,14.609571388552315,0.8323258967434668,-0.09150888690409002,1.0721671196537608,0.9231576413279169,lettera,wrnpc_18,letterario,Guerra e pace
s,lettere,2791,0.05582,50000,1.0910990110273702,0.0045460091080089604,1.055952607433727,True,17.90967741935484,16.71649197277424,0.9333776137536048,-0.03445906571611194,0.982739502475091,0.9940054623132587,lettera,wrnpc_18,letterario,Guerra e pace
n,lettere,2789,0.05578,50000,1.1010433613881034,0.006313217308823034,1.053884309538584,True,17.931133428981347,15.493378305001428,0.8640490221304206,-0.07293315586421709,0.9236880255742519,1.0187334784418853,lettera,wrnpc_18,letterario,Guerra e pace
i,lettere,2653,0.05306,50000,1.0900767217256546,0.013000735991029138,1.1350327108322047,True,18.845399698340874,16.822151042661574,0.8926396527499799,-0.056725191768029884,0.9790148004358711,0.974141862486376,lettera,wrnpc_18,letterario,Guerra e pace
r,lettere,2180,0.0436,50000,1.2103798324708377,0.007066676885063058,1.15056582522852,True,22.942175309775127,21.1436200652198,0.9216048513155156,-0.04079670626914564,0.9473777471543564,0.9208499353762591,lettera,wrnpc_18,letterario,Guerra e pace
d,lettere,1920,0.0384,50000,1.2371936239899664,0.007710787563937171,1.1841839737343767,True,26.038561750911935,25.09825474523563,0.9638879053815875,-0.018388063045480064,1.05680891283666,0.925918132961244,lettera,wrnpc_18,letterario,Guerra e pace
l,lettere,1542,0.03084,50000,0.9230942703342783,0.007421992439643152,0.9123292247287349,True,32.4315379623621,33.66378866153838,1.0379954444530615,0.01864353748016269,1.029238044006538,1.0390016897000367,lettera,wrnpc_18,letterario,Guerra e pace
u,lettere,1019,0.02038,50000,1.1954030450540516,0.009881998344507387,1.2314372141248322,True,49.024557956778,47.12935802092141,0.961341825100647,-0.019710065020088572,1.0040908030244402,0.8406900642844995,lettera,wrnpc_18,letterario,Guerra e pace
m,lettere,990,0.0198,50000,0.9832719119260627,0.009687223828926079,1.0594494537719525,True,50.44186046511628,50.03751534882756,0.9919839372981029,-0.004024160311638842,0.9645909915193626,0.9625257315957013,lettera,wrnpc_18,letterario,Guerra e pace
c,lettere,915,0.0183,50000,1.1605298870633698,0.005594620851011102,1.1609973303149106,True,54.510940919037196,59.66821730350526,1.0946099314654638,0.04516828171404279,1.0192645047311666,0.9479162863761056,lettera,wrnpc_18,letterario,Guerra e pace
w,lettere,913,0.01826,50000,1.1429181841252918,0.008542813519870714,1.1016527006593697,True,54.762061403508774,52.74337106552038,0.9631370644886087,-0.01877756585528785,0.9470731624940635,0.9402336691405444,lettera,wrnpc_18,letterario,Guerra e pace
f,lettere,896,0.01792,50000,1.175176013168536,0.011240625510141595,1.0796499177454042,True,55.74860335195531,54.49633565000144,0.9775372363313215,-0.011358958636020855,0.934068341752376,0.9707301066032151,lettera,wrnpc_18,letterario,Guerra e pace
y,lettere,763,0.01526,50000,1.3091654500787273,0.002681706609415158,1.309839917417318,True,65.2230971128609,66.01156743185645,1.0120888205850023,0.0060080949018381045,0.9731475100456417,1.0504755755474615,lettera,wrnpc_18,letterario,Guerra e pace
g,lettere,693,0.01386,50000,1.2489728102717474,0.010360738839729265,1.178845343333693,True,72.15895953757226,76.42707442672506,1.0591487864640072,0.02872487255550783,0.9645863253280956,1.0244292188854633,lettera,wrnpc_18,letterario,Guerra e pace
