corpus,titolo,sequenza,tipo,n_eventi,mean_tau,cv_tau,J
letterario,wrnpc_5,no,appaiata,43,1377.857142857143,0.9978402705897721,0.13745423901041612
letterario,wrnpc_5,up,appaiata,42,1458.4146341463415,1.042612521949359,-0.1306972374643844
letterario,wrnpc_5,now,appaiata,32,1654.258064516129,1.1855584972159725,0.31193897602562237
letterario,wrnpc_5,who,appaiata,32,1820.6451612903227,1.3341015271748482,0.3085894581013827
letterario,wrnpc_6,vocali,vocali,17375,3.45337861171866,0.4702261455547712,-0.6719923648816017
letterario,wrnpc_6,spazio,spazio,9773,6.139480147359803,0.5393824137161086,-0.9618580566286028
letterario,wrnpc_6,e,lettera,5774,10.390091806686298,0.8512981393388587,-0.29175980244742084
letterario,wrnpc_6,t,lettera,4175,14.369908960229996,0.9089297737504006,-0.24902348391034507
letterario,wrnpc_6,a,lettera,3667,16.358156028368793,0.8702084833660078,-0.3921526346308641
letterario,wrnpc_6,o,lettera,3617,16.582688053097346,0.8875156821588939,-0.24452588713031992
letterario,wrnpc_6,n,lettera,3377,17.76718009478673,0.8403686974155801,-0.3846682853945117
letterario,wrnpc_6,i,lettera,3208,18.704708450265045,0.881958931655972,-0.36566693815630147
letterario,wrnpc_6,s,lettera,3098,19.342912495963837,0.9507726445743802,-0.12364328333273913
letterario,wrnpc_6,h,lettera,2933,20.45463847203274,0.8677149940229971,-0.3782410420721002
letterario,wrnpc_6,r,lettera,2716,22.085082872928176,0.9248638912157535,-0.22766497582374395
letterario,wrnpc_6,d,lettera,2283,26.2874671340929,0.8987040624312747,-0.1963263540643363
letterario,wrnpc_6,l,lettera,1680,35.71351995235259,1.0084968929367353,0.056974954849797935
letterario,wrnpc_6,w,lettera,1187,50.56070826306914,0.9606067341841353,-0.21076017030177788
letterario,wrnpc_6,u,lettera,1109,54.118231046931406,0.9900635302253241,-0.14177782719966134
letterario,wrnpc_6,m,lettera,1079,55.55658627087198,0.9925810156110974,-0.10871002573482898
letterario,wrnpc_6,f,lettera,1034,57.947725072604065,1.1038056289518006,0.13582187549658054
letterario,wrnpc_6,c,lettera,997,60.19076305220884,0.9746886991522516,-0.0985134323199115
letterario,wrnpc_6,g,lettera,927,64.48272138228941,1.0468727644488856,-0.08771485705981331
letterario,wrnpc_6,y,lettera,791,75.7873417721519,1.0267416611308902,-0.10050129077073905
letterario,wrnpc_6,p,lettera,785,76.30484693877551,1.0877477325040603,0.09367554115946279
letterario,wrnpc_6,the,funzione,643,92.87071651090342,1.1347032356515498,-0.34398315596094664
letterario,wrnpc_6,and,funzione,425,141.31367924528303,0.8309659624317531,-0.46778063174026663
letterario,wrnpc_6,to,funzione,306,195.24590163934425,0.9923533952581769,-0.18192931078815444
letterario,wrnpc_6,of,funzione,233,255.71120689655172,1.4114031005193939,-0.06941022156083744
letterario,wrnpc_6,he,funzione,204,292.67487684729065,1.582218160107671,-0.05909857967438356
letterario,wrnpc_6,in,funzione,187,322.3709677419355,1.1421521136564343,-0.0024125316649828516
letterario,wrnpc_6,rostóv,keyword,105,418.58653846153845,1.5052101568476848,-0.3241131209363611
letterario,wrnpc_6,denísov,keyword,73,571.875,2.112461917423054,-0.3081176964622691
letterario,wrnpc_6,prince,keyword,43,1250.3333333333333,4.2630332391495545,0.2534263188623434
letterario,wrnpc_6,pierre,keyword,45,396.77272727272725,1.062600812297151,-0.3499233643415765
letterario,wrnpc_6,andrew,keyword,38,459.64864864864865,0.9375127544392284,-0.0666664364612856
letterario,wrnpc_6,went,keyword,27,2030.7307692307693,0.9418402156845754,0.008522270940121654
letterario,wrnpc_6,asked,keyword,23,2543.5,1.625229189116244,
letterario,wrnpc_6,it,appaiata,111,543.3545454545455,1.2540227088653935,0.21482505711227481
letterario,wrnpc_6,as,appaiata,67,888.8787878787879,1.1920820416777056,0.33510295274267127
letterario,wrnpc_6,one,appaiata,48,1242.3617021276596,1.127370682240917,0.38110406210491277
letterario,wrnpc_6,all,appaiata,40,1499.4102564102564,0.9237305542697568,0.11265753952172784
letterario,wrnpc_6,me,appaiata,34,1451.939393939394,1.6579989012628582,0.5768764530280752
letterario,wrnpc_6,into,appaiata,28,2105.296296296296,0.9547020217916431,-0.17707991411279525
letterario,wrnpc_6,now,appaiata,23,2651.681818181818,0.9744018824824623,
letterario,wrnpc_7,vocali,vocali,17484,3.431676485728994,0.4604220197853614,-0.6890055427746641
letterario,wrnpc_7,spazio,spazio,9526,6.298582677165355,0.5446931177652509,-0.959588450079648
letterario,wrnpc_7,e,lettera,5880,10.201564891988433,0.8500843896194392,-0.32855957024961513
letterario,wrnpc_7,t,lettera,4176,14.36814371257485,0.8995833439501232,-0.269305395807442
letterario,wrnpc_7,a,lettera,3952,15.185016451531258,0.871802715646969,-0.42586242244854533
letterario,wrnpc_7,n,lettera,3511,17.07008547008547,0.8408163469427098,-0.362600155630376
letterario,wrnpc_7,o,lettera,3230,18.574171570145555,0.9450654182626503,-0.15919819547194727
letterario,wrnpc_7,i,lettera,3204,18.727130814861066,0.8656029021648086,-0.3362469761163928
letterario,wrnpc_7,s,lettera,3187,18.82799748901444,0.9326932787128998,-0.10602227564716889
letterario,wrnpc_7,h,lettera,3118,19.23644529996792,0.831886257974932,-0.4094841458192213
letterario,wrnpc_7,r,lettera,2787,21.52333094041637,0.9716637447400769,-0.20143922096916037
letterario,wrnpc_7,d,lettera,2221,27.005855855855856,0.9125810474121586,-0.21966173083009596
letterario,wrnpc_7,l,lettera,1770,33.85811192764274,1.0794715481041912,0.09257924542889989
letterario,wrnpc_7,u,lettera,1218,49.25801150369762,1.00360808630438,-0.21324171801368874
letterario,wrnpc_7,c,lettera,1132,53.01945181255526,1.0070697990231536,-0.04168763248426762
letterario,wrnpc_7,m,lettera,1091,55.00091743119266,0.9946971788868082,-0.031467904238782485
letterario,wrnpc_7,w,lettera,1066,56.17464788732394,1.0229014777545353,-0.16736898431885344
letterario,wrnpc_7,g,lettera,1057,56.53219696969697,0.9749092805514862,-0.15052126275849592
letterario,wrnpc_7,p,lettera,889,67.14189189189189,1.1358260122413877,0.11619368542732272
letterario,wrnpc_7,f,lettera,838,71.62246117084827,1.0648145470297925,0.03677354524397338
letterario,wrnpc_7,y,lettera,816,73.3398773006135,1.0658875089953275,-0.11494616064428527
letterario,wrnpc_7,the,funzione,545,109.27022058823529,1.1342665302095438,-0.26539683590195273
letterario,wrnpc_7,and,funzione,453,131.4579646017699,0.9315237832570118,-0.33462231936875125
letterario,wrnpc_7,to,funzione,315,191.0063694267516,1.0324246102957602,-0.16556327091697814
letterario,wrnpc_7,her,funzione,231,259.4913043478261,1.933981300082374,0.07096078224628927
letterario,wrnpc_7,of,funzione,219,272.0596330275229,1.0786149971500354,-0.06673736054374448
letterario,wrnpc_7,he,funzione,181,332.74444444444447,1.8295525173448874,0.039550483662973306
letterario,wrnpc_7,natásha,keyword,84,700.3855421686746,2.0867478742316163,-0.3295166640777285
letterario,wrnpc_7,prince,keyword,61,831.9833333333333,2.0948750325180368,-0.1381452966841108
letterario,wrnpc_7,andrew,keyword,54,709.2830188679245,1.8027236981277868,-0.2902796870680606
letterario,wrnpc_7,countess,keyword,32,1568.5806451612902,2.345041517677974,0.2103587310516168
letterario,wrnpc_7,ball,keyword,26,1927.56,1.433538641813118,0.263724453627215
letterario,wrnpc_7,pierre,keyword,27,1463.3076923076924,2.022309762548471,0.17002658550222155
letterario,wrnpc_7,speránski,keyword,30,738.0689655172414,2.320629614018109,-0.07592113868140402
letterario,wrnpc_7,as,appaiata,78,772.3116883116883,1.1194065808119784,0.24172682418370425
letterario,wrnpc_7,said,appaiata,61,892.1333333333333,1.3706357678300876,0.11732327837850567
letterario,wrnpc_7,be,appaiata,49,1240.7916666666667,1.463848586467833,0.1959388795274087
letterario,wrnpc_7,from,appaiata,33,1764.90625,0.7973135539821763,-0.11235872377044605
letterario,wrnpc_7,very,appaiata,27,2150.5384615384614,1.0169132724163157,0.4209876351299467
letterario,wrnpc_7,me,appaiata,25,2062.8333333333335,1.393015787166994,
letterario,wrnpc_7,do,appaiata,24,2537.3478260869565,2.003357574557482,
letterario,wrnpc_8,vocali,vocali,17007,3.5280489239092083,0.4673471476712329,-0.6854357981517157
letterario,wrnpc_8,spazio,spazio,9604,6.247214412162866,0.5472204049659031,-0.9620182767629509
letterario,wrnpc_8,e,lettera,5476,10.956712328767123,0.8831664354141484,-0.27800871748863787
letterario,wrnpc_8,t,lettera,3977,15.087776659959758,0.913228919095531,-0.2833904105566732
letterario,wrnpc_8,a,lettera,3971,15.11133501259446,0.8893216881605086,-0.4151627858808978
letterario,wrnpc_8,n,lettera,3409,17.603579812206572,0.8492180472621963,-0.36202582782110204
letterario,wrnpc_8,o,lettera,3357,17.872765196662694,0.9112839871647177,-0.1652995414411142
letterario,wrnpc_8,h,lettera,3355,17.870602265951103,0.8275704313232616,-0.4403557885753242
letterario,wrnpc_8,s,lettera,3340,17.968852949985024,0.9113497041319231,-0.15631002082158366
letterario,wrnpc_8,i,lettera,2983,20.11602951039571,0.9009366053947016,-0.3213212367198037
letterario,wrnpc_8,r,lettera,2510,23.896771622160223,0.9502376718438197,-0.2397517646080421
letterario,wrnpc_8,d,lettera,2212,27.107643600180914,0.843676702669905,-0.2588528153728786
letterario,wrnpc_8,l,lettera,1897,31.635021097046412,1.0228935285694896,0.026592220866334948
letterario,wrnpc_8,u,lettera,1220,49.130434782608695,0.9796727623956599,-0.21679350999894728
letterario,wrnpc_8,m,lettera,1183,50.74788494077834,1.0541499787855633,0.110359663602092
letterario,wrnpc_8,w,lettera,1151,52.141739130434786,0.9568998434285617,-0.19839902764079426
letterario,wrnpc_8,g,lettera,1142,52.232252410166524,0.9890245851141746,-0.11685868289839753
letterario,wrnpc_8,c,lettera,983,61.063136456211815,1.053807724653932,-0.03968243844243321
letterario,wrnpc_8,y,lettera,928,64.67098166127292,1.0344448145049578,-0.154415937966946
letterario,wrnpc_8,f,lettera,882,68.03405221339388,1.0559754779918964,0.07042855653133073
letterario,wrnpc_8,p,lettera,643,93.2398753894081,1.1358681417842516,0.23922738288753753
letterario,wrnpc_8,the,funzione,615,97.32899022801303,1.2371979243100761,-0.3314638780716352
letterario,wrnpc_8,and,funzione,486,123.05567010309278,0.8826599478587592,-0.44621294104623827
letterario,wrnpc_8,to,funzione,254,236.53359683794466,1.0230822900795933,-0.10635138582316307
letterario,wrnpc_8,of,funzione,200,300.47236180904525,1.0876593567273436,-0.019925847259372888
letterario,wrnpc_8,in,funzione,178,331.9039548022599,1.1160929287042276,-0.08057982732742387
letterario,wrnpc_8,she,funzione,176,341.3485714285714,2.121488564725721,0.15181817039074771
letterario,wrnpc_8,natásha,keyword,101,592.84,1.4804378958697069,-0.12298546111375772
letterario,wrnpc_8,nicholas,keyword,79,725.5897435897435,1.2718258304376278,-0.03664454419246134
letterario,wrnpc_8,sónya,keyword,63,659.2096774193549,1.4840554582877024,0.05246777278696322
letterario,wrnpc_8,uncle,keyword,40,979.8717948717949,2.9790060224331363,0.11731200114480267
letterario,wrnpc_8,thought,keyword,32,1782.8709677419354,1.183459448978751,0.1383082327486599
letterario,wrnpc_8,room,keyword,28,1785.5185185185185,1.3302867461548735,0.4114412215555457
letterario,wrnpc_8,went,keyword,26,2299.72,1.3918407558600248,0.17047971939080608
letterario,wrnpc_8,had,appaiata,88,682.1379310344828,1.5247658022210149,0.25928839066164094
letterario,wrnpc_8,as,appaiata,80,727.2278481012659,1.4179805920315809,0.37223971927332256
letterario,wrnpc_8,from,appaiata,54,1107.1509433962265,1.1423598412011358,0.08143940427603558
letterario,wrnpc_8,go,appaiata,33,1552.59375,1.3086803047123947,0.6315685144989205
letterario,wrnpc_8,be,appaiata,32,1785.032258064516,1.029186288486567,0.11189678827062126
letterario,wrnpc_8,into,appaiata,27,2116.1923076923076,1.1823682099188448,0.4481914456771271
letterario,wrnpc_8,if,appaiata,26,2127.96,0.9452401094515506,0.1071355785456509
letterario,wrnpc_9,vocali,vocali,17252,3.477827372326242,0.47631520024520746,-0.6575201110903632
letterario,wrnpc_9,spazio,spazio,9615,6.240378614520491,0.545811592140816,-0.9963352138403814
letterario,wrnpc_9,e,lettera,5594,10.725013409619168,0.8418742234345666,-0.32120312846553956
letterario,wrnpc_9,t,lettera,4077,14.709764474975467,0.8966877442258899,-0.26391678504758403
letterario,wrnpc_9,a,lettera,4052,14.806714391508269,0.8860993230232223,-0.3682661043956216
letterario,wrnpc_9,o,lettera,3500,17.142897970848814,0.920860832382823,-0.1894361307797315
letterario,wrnpc_9,n,lettera,3381,17.74792899408284,0.8453436776393296,-0.3513301578258667
letterario,wrnpc_9,h,lettera,3231,18.559133126934984,0.8549995854027127,-0.4337706822447777
letterario,wrnpc_9,i,lettera,2953,20.312330623306234,0.9010389036030535,-0.3606793726839855
letterario,wrnpc_9,s,lettera,2853,21.01297335203366,0.9640696116649711,-0.09288307873472013
letterario,wrnpc_9,r,lettera,2646,22.67069943289225,0.9630364672901457,-0.1611362261318497
letterario,wrnpc_9,d,lettera,2317,25.897236614853195,0.87082111582417,-0.25965377248922844
letterario,wrnpc_9,l,lettera,1823,32.922063666300765,1.1180134661302605,0.07624329400076893
letterario,wrnpc_9,u,lettera,1153,52.03472222222222,0.938476817867753,-0.22521318649857203
letterario,wrnpc_9,m,lettera,1152,52.06429192006951,1.0160081678027582,-0.09014470573511917
letterario,wrnpc_9,w,lettera,1135,52.83068783068783,0.9264604039928677,-0.20083237363361087
letterario,wrnpc_9,y,lettera,1023,58.611545988258314,1.0341111595074228,-0.11852127019214634
letterario,wrnpc_9,g,lettera,973,61.69135802469136,1.0055407508499712,-0.058217944145608574
letterario,wrnpc_9,c,lettera,840,71.48510131108462,1.008920999977557,-0.09307664853546575
letterario,wrnpc_9,f,lettera,777,77.20876288659794,0.951948160155279,-0.006167115357250271
letterario,wrnpc_9,p,lettera,632,94.78763866877972,1.0557727605095635,0.1474052345316547
letterario,wrnpc_9,and,funzione,415,144.58212560386474,0.8902962617246812,-0.3937405735684928
letterario,wrnpc_9,the,funzione,390,152.55012853470436,1.1662095213432038,-0.157476952088365
letterario,wrnpc_9,to,funzione,352,169.97150997150996,1.0365820059168007,-0.17932770382393293
letterario,wrnpc_9,she,funzione,216,276.33953488372094,3.3243338799535738,0.04049813134802773
letterario,wrnpc_9,her,funzione,206,288.8390243902439,2.5347580659148363,0.08173586070490371
letterario,wrnpc_9,you,funzione,175,344.2586206896552,2.06266445017554,0.268886918749958
letterario,wrnpc_9,natásha,keyword,142,414.2482269503546,3.235174279594607,-0.14358457115563086
letterario,wrnpc_9,anatole,keyword,84,706.7349397590361,1.7813557749836175,-0.1494143373762239
letterario,wrnpc_9,sónya,keyword,64,678.8253968253969,3.1368397687852014,0.10251967030936593
letterario,wrnpc_9,márya,keyword,45,1231.590909090909,2.1955693731268466,0.030996582121800915
letterario,wrnpc_9,room,keyword,45,1271.2045454545455,1.0614311116688642,0.006753929503232629
letterario,wrnpc_9,don’t,keyword,41,1485.475,2.1639177603871933,0.7323806492401032
letterario,wrnpc_9,dmítrievna,keyword,46,1204.2222222222222,2.224978938608587,0.040114256787494515
letterario,wrnpc_9,him,appaiata,133,448.6212121212121,1.2246270937888033,0.0362095219779155
letterario,wrnpc_9,not,appaiata,81,734.9375,1.5158787877385598,-0.054133691139489334
letterario,wrnpc_9,is,appaiata,63,961.5322580645161,1.164534918386552,0.190532477398822
letterario,wrnpc_9,if,appaiata,44,1353.5348837209303,1.2655818882618288,0.18766528513802172
letterario,wrnpc_9,from,appaiata,43,1374.2142857142858,1.0156596224726344,0.18562161962840792
letterario,wrnpc_9,me,appaiata,41,1454.4,1.3511354752512954,0.6239231895205715
letterario,wrnpc_9,went,appaiata,40,1424.051282051282,1.0792708290065878,-0.06153134507913942
letterario,wrnpc_10,vocali,vocali,17535,3.4217520246378466,0.45650387736962733,-0.6994400359286824
letterario,wrnpc_10,spazio,spazio,9506,6.312046291425565,0.5370524517908903,-0.9995962385475069
letterario,wrnpc_10,e,lettera,5776,10.387532467532468,0.8424177322971657,-0.31072800655444355
letterario,wrnpc_10,t,lettera,4243,14.131541725601132,0.9109597272921341,-0.2671912882263186
letterario,wrnpc_10,a,lettera,3830,15.666231392008358,0.8578105779178595,-0.4234577400366144
letterario,wrnpc_10,o,lettera,3547,16.915679639029893,0.8866872011238721,-0.2692894740314536
letterario,wrnpc_10,n,lettera,3544,16.925486875529213,0.877581507689787,-0.32618784166358467
letterario,wrnpc_10,h,lettera,3155,18.995561192136968,0.8653248180543843,-0.38770844422699124
letterario,wrnpc_10,i,lettera,3134,19.140759655282476,0.9044870776230395,-0.323580791741991
letterario,wrnpc_10,s,lettera,3024,19.84254052265961,0.9434062912385027,-0.09774778465317265
letterario,wrnpc_10,r,lettera,2900,20.665746809244567,0.879707469948076,-0.2705611330106866
letterario,wrnpc_10,d,lettera,2241,26.78035714285714,0.8743095152994195,-0.23883572911657086
letterario,wrnpc_10,l,lettera,1852,32.39708265802269,1.0468251766943864,0.04466972396779554
letterario,wrnpc_10,c,lettera,1253,47.86022364217252,1.0137184174136098,-0.015721932202948995
letterario,wrnpc_10,u,lettera,1248,48.06094627105052,0.9708222661192191,-0.1931485885629307
letterario,wrnpc_10,m,lettera,1183,50.4839255499154,0.9535254562850962,-0.08865866182386489
letterario,wrnpc_10,w,lettera,1126,53.21244444444444,0.9605604863612063,-0.1605911220086597
letterario,wrnpc_10,f,lettera,1110,54.0712353471596,1.0065437993643407,0.03184652816549388
letterario,wrnpc_10,g,lettera,950,63.02107481559536,1.015650142024551,-0.09122165186823873
letterario,wrnpc_10,p,lettera,856,70.14619883040936,1.1233461404914329,0.051589260999154424
letterario,wrnpc_10,y,lettera,839,71.34606205250597,1.0257543827864162,-0.18677898589823758
letterario,wrnpc_10,the,funzione,674,88.9777117384844,1.0063203686945348,-0.3955299477501932
letterario,wrnpc_10,and,funzione,419,143.11722488038276,0.7560319790883877,-0.5257146841462046
letterario,wrnpc_10,to,funzione,310,191.7864077669903,0.980698834251947,-0.15697122124228952
letterario,wrnpc_10,of,funzione,293,205.27739726027397,1.090354297413144,-0.14917116118346144
letterario,wrnpc_10,in,funzione,193,307.7916666666667,1.0126531146220308,-0.17373269237078928
letterario,wrnpc_10,he,funzione,182,329.0220994475138,1.6804024758202598,0.1073114405769405
letterario,wrnpc_10,rostóv,keyword,61,931.8333333333334,3.3657917841314533,-0.10781782491955808
letterario,wrnpc_10,emperor,keyword,40,1329.1025641025642,2.883770729744336,0.22291306223665983
letterario,wrnpc_10,pfuel,keyword,32,697.5483870967741,1.4359236208018995,-0.04349174852558071
letterario,wrnpc_10,prince,keyword,29,761.6428571428571,1.0901646291101914,-0.009430153287070763
letterario,wrnpc_10,andrew,keyword,27,1707.3846153846155,2.6236026770378222,0.34573864050617203
letterario,wrnpc_10,army,keyword,23,1375.3636363636363,1.691813744756103,
letterario,wrnpc_10,french,keyword,21,2413.5,2.1897462715505647,
letterario,wrnpc_10,be,appaiata,56,1054.2181818181818,1.2706981629409932,0.24292435978366841
letterario,wrnpc_10,been,appaiata,30,1816.9310344827586,1.5489557716096511,0.34703420114535616
letterario,wrnpc_10,so,appaiata,31,1899.8,0.9646006516656958,0.062442378340077084
letterario,wrnpc_10,said,appaiata,29,1882.5,1.2716765224410371,0.4610711030861784
letterario,wrnpc_10,did,appaiata,26,2290.44,1.12658327894972,0.42095110761275556
letterario,wrnpc_10,out,appaiata,23,2704.318181818182,0.7941059100814979,
letterario,wrnpc_10,no,appaiata,21,2889.8,1.205727394995821,
letterario,wrnpc_11,vocali,vocali,17474,3.433640473873977,0.46772979157631517,-0.6822849757573597
letterario,wrnpc_11,spazio,spazio,9626,6.233142857142857,0.5382687416320352,-0.9730761696333213
letterario,wrnpc_11,e,lettera,5837,10.28032899246059,0.821273061033404,-0.31295176334404745
letterario,wrnpc_11,t,lettera,4230,14.181839678410972,0.9104201735259567,-0.24893104621957785
letterario,wrnpc_11,a,lettera,3795,15.79388508170796,0.8452468847520274,-0.4181827196083197
letterario,wrnpc_11,o,lettera,3599,16.668982768204557,0.8973874282218314,-0.23210022804373784
letterario,wrnpc_11,n,lettera,3442,17.425457715780297,0.8759480662151294,-0.30874004947779543
letterario,wrnpc_11,h,lettera,3145,19.07410941475827,0.851243557002045,-0.41489777689766144
letterario,wrnpc_11,i,lettera,3117,19.245186136071887,0.9409305277495229,-0.30710179435109813
letterario,wrnpc_11,s,lettera,3038,19.745472505762265,0.954131891616244,-0.09466873872714625
letterario,wrnpc_11,r,lettera,2807,21.375623663578047,0.9151271186899763,-0.27026994596114917
letterario,wrnpc_11,d,lettera,2259,26.562444641275466,0.9373906489747941,-0.1834579533900905
letterario,wrnpc_11,l,lettera,1861,32.2,1.0460869961226442,0.06647898155473732
letterario,wrnpc_11,c,lettera,1247,47.990369181380416,0.9815296119776861,-0.07538926455378546
letterario,wrnpc_11,m,lettera,1135,52.85978835978836,0.9651880515861453,-0.11420345940909597
letterario,wrnpc_11,u,lettera,1126,53.269333333333336,0.9653578734050239,-0.20084723156164086
letterario,wrnpc_11,w,lettera,1106,54.03981900452489,0.9605054241314714,-0.17020643777470884
letterario,wrnpc_11,f,lettera,1031,58.21553398058253,1.048790840203883,0.0739405829847814
letterario,wrnpc_11,g,lettera,996,60.18894472361809,1.0156824353959804,-0.07102746132343057
letterario,wrnpc_11,p,lettera,940,63.85516506922258,0.9919876331654528,-0.009922129127292671
letterario,wrnpc_11,y,lettera,791,75.80126582278481,1.0949440251633609,-0.16320355378012438
letterario,wrnpc_11,the,funzione,703,84.57692307692308,1.0723336737116176,-0.3916762456674308
letterario,wrnpc_11,and,funzione,416,143.54939759036145,0.8323298229238557,-0.4879523565455889
letterario,wrnpc_11,to,funzione,352,170.86894586894587,1.0291362935967334,-0.16983832098502705
letterario,wrnpc_11,of,funzione,285,209.54577464788733,1.074777252524563,-0.10290912862961663
letterario,wrnpc_11,he,funzione,188,319.6577540106952,1.4912510274658652,-0.0476266764185596
letterario,wrnpc_11,in,funzione,176,340.4342857142857,0.9093435423339994,-0.2773001506669961
letterario,wrnpc_11,prince,keyword,82,717.5185185185185,2.3241472926537163,0.14173118864390877
letterario,wrnpc_11,alpátych,keyword,50,977.4081632653061,3.5762236557399287,0.06532131985816553
letterario,wrnpc_11,andrew,keyword,36,1092.5714285714287,3.163283031397564,-0.17037711828604132
letterario,wrnpc_11,away,keyword,24,2283.8260869565215,1.6265162837496645,
letterario,wrnpc_11,princess,keyword,23,2665.681818181818,2.7974514880421886,
letterario,wrnpc_11,moscow,keyword,23,2280.4545454545455,1.2968518878031094,
letterario,wrnpc_11,came,keyword,22,2771.190476190476,1.330325998033905,
letterario,wrnpc_11,with,appaiata,83,707.7439024390244,1.006956767516152,-0.14057668553584682
letterario,wrnpc_11,she,appaiata,51,1124.86,4.16548717402508,0.266949058276345
letterario,wrnpc_11,what,appaiata,35,1623.0294117647059,1.1207911782737556,0.2740269627226069
letterario,wrnpc_11,are,appaiata,24,2563.5652173913045,1.3291364593697732,
letterario,wrnpc_11,their,appaiata,23,2519.4545454545455,1.4269919843731766,
letterario,wrnpc_11,man,appaiata,25,1636.7916666666667,1.2770891443442725,
letterario,wrnpc_11,now,appaiata,22,2768.0,1.6434648021707488,
letterario,wrnpc_12,vocali,vocali,17522,3.4242908509788252,0.46516505991705065,-0.6727832400944052
letterario,wrnpc_12,spazio,spazio,9591,6.255057351407716,0.5423950167578704,-0.9459465248224853
letterario,wrnpc_12,e,lettera,5983,10.028084252758275,0.851480808481706,-0.30514592210888786
letterario,wrnpc_12,t,lettera,4355,13.77859439595774,0.8918558103411948,-0.2572501809151352
letterario,wrnpc_12,o,lettera,3639,16.48653106102254,0.9350223338961985,-0.19974120804708256
letterario,wrnpc_12,a,lettera,3513,17.08001138952164,0.8738024894244473,-0.37758352393912
