sequenza,livello,n_eventi,frequenza,n_chars,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A1_sd,gamma_A2,gamma_A2_sd,cv_tau_A2,quota_burstiness,tipo,wordset,label,gruppo,modello,temperature,sample_id,degenerato,params_B,deg_ripetizione,deg_alfabeto,deg_lessico,kgram_unique,lat_frac,voc_ref,n_continuations,file
y,lettere,1319,0.02638,50000,-0.01971568272256593,0.10162142709673505,0.30595106616372203,True,37.892261001517454,6.5786925712494355,0.1736157304254286,-0.7041353043853734,0.9509362752259277,0.058962245445973956,0.7741276478471416,0.029913985970401548,0.17361573042542858,,lettera,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
p,lettere,4,8e-05,50000,,,,False,,,,,,,,,,,lettera,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
the,parole,1303,0.02606,50000,0.74492727777269,0.0632300177513666,1.0715781780298892,True,38.145161290322584,7.915268256523944,0.20750386127039513,-0.6563094033470275,0.9899976792151595,0.07933825132915404,0.8004336939562268,0.01855842635475865,0.20750386127039513,,funzione,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
and,parole,2,4e-05,50000,,,,False,,,,,,,,,,,funzione,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
to,parole,0,0.0,50000,,,,False,,,,,,,,,,,funzione,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
of,parole,1302,0.02604,50000,0.7464611439594266,0.07002855683165173,1.169325123860795,True,38.131437355880095,9.293857533634556,0.24373215850467772,-0.6080632685453536,0.9848498724726685,0.10127305018997963,0.9127473372626927,0.01981922221723061,0.24373215850467767,,funzione,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
he,parole,0,0.0,50000,,,,False,,,,,,,,,,,funzione,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
in,parole,2,4e-05,50000,,,,False,,,,,,,,,,,funzione,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
prince,parole,1,2e-05,50000,,,,False,,,,,,,,,,,keyword,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
pierre,parole,0,0.0,50000,,,,False,,,,,,,,,,,keyword,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
andrew,parole,0,0.0,50000,,,,False,,,,,,,,,,,keyword,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
natásha,parole,0,0.0,50000,,,,False,,,,,,,,,,,keyword,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
rostóv,parole,0,0.0,50000,,,,False,,,,,,,,,,,keyword,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
princess,parole,0,0.0,50000,,,,False,,,,,,,,,,,keyword,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
will,parole,0,0.0,50000,,,,False,,,,,,,,,,,keyword,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
all,parole,0,0.0,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
an,parole,0,0.0,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
them,parole,10,0.0002,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
could,parole,0,0.0,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
about,parole,0,0.0,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
more,parole,0,0.0,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
himself,parole,0,0.0,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
vocali,vc,17955,0.3591,50000,0.19670686440124005,0.049071111116581495,0.6380317226026776,True,2.784616241506071,1.2992615593757808,0.46658549929058446,-0.36371183334857626,0.9659057436451884,0.13064187048886514,0.9764113937775241,0.05761288518199979,0.46658549929058446,,vocali,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
spazio,lettere,9851,0.19702,50000,0.2256382098177634,0.0708183925983132,0.07039708129831396,True,5.075939086294416,2.3885705606333585,0.470567223133697,-0.3600194323236113,0.9397051575364972,0.024440871701054107,1.0129063818980373,0.02712290356577303,0.470567223133697,,spazio,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
e,lettere,7540,0.1508,50000,0.7640959474589135,0.07592510540618866,1.2734610857618427,True,6.631250829022417,3.3868175239290625,0.5107358492769228,-0.32385817213330287,1.003144571214426,0.06545227632754153,0.9429645805686752,0.03127855381692123,0.5107358492769228,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
a,lettere,4450,0.089,50000,0.16821853931083913,0.073329058999833,0.6893926257776869,True,11.234209934816812,9.282268638211495,0.826250238518696,-0.09514017182127,0.9526301919815117,0.05007213227908632,0.9924712422344308,0.02478619205110104,0.8262502385186958,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
o,lettere,3471,0.06942,50000,0.011130312536184241,0.05497037577501764,0.174054015270527,True,14.404899135446685,7.301008999138761,0.506842077163379,-0.32727910264159055,0.9506924028972078,0.018302919347728628,0.9565153230730051,0.05693262483249065,0.506842077163379,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
t,lettere,3306,0.06612,50000,0.09007375816971087,0.05584842301015409,0.0011705473078575228,True,15.124054462934946,7.522788978590543,0.49740557315678197,-0.3356434862090601,1.0460779718487594,0.06079665568813646,0.9233459494286214,0.16609172839918726,0.49740557315678197,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
s,lettere,2939,0.05878,50000,0.6547159567895234,0.06346283704068556,1.0454226813052054,True,16.980939414567732,15.052975713691358,0.8864630716942316,-0.060185078631727985,1.012945220838166,0.07441250383488984,0.9476006503109854,0.04212623733999472,0.8864630716942316,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
h,lettere,2791,0.05582,50000,0.526841253807468,0.04097453108550533,0.6729259135170225,True,17.915770609318997,6.025260739168846,0.33631044237833513,-0.4966582139704343,1.0541344484995125,0.03461650715118372,0.8248347053625781,0.08803616413116529,0.33631044237833513,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
u,lettere,2137,0.04274,50000,0.10121224152585613,0.08047819690312044,0.4297730767247819,True,23.386704119850187,14.462850454778446,0.6184219195941618,-0.23577169574020804,0.977910831688145,0.1106166227562713,0.9843308902378242,0.030282564174588557,0.6184219195941619,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
r,lettere,1824,0.03648,50000,0.14786031343139797,0.021598618456897103,0.17233256577751443,True,27.415249588590235,9.927914057392691,0.3621310842095897,-0.4682874674727429,0.9769241377924333,0.0500671867446226,0.9267592342402953,0.029593463324585373,0.3621310842095897,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
n,lettere,1670,0.0334,50000,0.38225815996555806,0.04121575417791969,0.5455834153301785,True,29.937088076692632,10.597904702419548,0.35400586307091414,-0.47709847833594854,0.909371431286845,0.07486430056967754,0.9495356091618494,0.10959435311852035,0.35400586307091414,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
g,lettere,1638,0.03276,50000,0.07101611551264932,0.06877800794896151,0.102533724166318,True,30.461820403176542,12.033898325523841,0.3950485613219935,-0.43364184978961223,1.0055064571308063,0.011781055955198957,0.9759708020602744,0.03367175770852127,0.39504856132199356,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
f,lettere,1476,0.02952,50000,0.5248287249100643,0.04490232712002679,0.7008745563731973,True,33.88949152542373,10.52589322420334,0.31059460471122347,-0.5260248995460196,0.9432346685741879,0.10339038086318898,0.8941603822035468,0.010711111685632307,0.3105946047112234,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
y,lettere,1319,0.02638,50000,-0.01971568272256593,0.10162142709673505,0.30595106616372203,True,37.892261001517454,6.5786925712494355,0.1736157304254286,-0.7041353043853734,0.9374966171627266,0.038860099910136864,0.7394138908031963,0.012404930274117274,0.17361573042542858,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
v,lettere,1311,0.02622,50000,0.12689141456710307,0.07607470605951873,0.6684414541026256,True,37.80992366412214,2.741703366691821,0.07251279825495721,-0.8647796121912206,1.0230606028137224,0.11345707726541872,0.4242626367443836,0.01831301502622635,0.07251279825495723,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
l,lettere,660,0.0132,50000,0.035076779252500155,0.1589791869935078,-0.4130584783231915,True,75.27921092564492,62.273182658378495,0.8272294819865634,-0.09455326751054852,1.0281044920522175,0.01891381897415891,0.8562138759790692,0.07259006370154428,0.8272294819865634,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
b,lettere,656,0.01312,50000,0.08120106595268993,0.1632379212044629,-0.4206334573736175,True,76.24732824427481,63.14388129011282,0.8281454936731388,-0.09400482998843185,1.0335419190213055,0.024885652663696058,0.8368007544971103,0.030886207517586656,0.8281454936731386,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
i,lettere,357,0.00714,50000,0.604733801901789,0.05203818976160835,0.7891947629413052,True,140.28932584269663,112.59651508676934,0.8026021538732132,-0.10950716202276925,0.9412893521036141,0.0016558240724137945,0.7705707384576647,0.02939863606340719,0.8026021538732134,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
d,lettere,181,0.00362,50000,0.4445904191773945,0.042935778397496974,0.7587728386776329,True,276.2611111111111,80.17720345625557,0.2902225475521548,-0.5501201740695466,1.0008161155400066,0.061949860051816505,0.3963224969753883,0.04680768676720899,0.29022254755215476,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
m,lettere,178,0.00356,50000,0.3979471821109236,0.03915027622851204,0.5854375372925866,True,280.7231638418079,73.27654014340318,0.26102776536351563,-0.5860079015972035,0.9311963573845876,0.11412944517296196,0.32174047819837887,0.016432929670528486,0.26102776536351563,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
j,lettere,163,0.00326,50000,0.05134097381931547,0.10335305396418787,-0.2558992290638889,True,303.0432098765432,0.54997194092287,0.0018148301067261107,-0.9963769150701576,0.9871593359320011,0.08739750617978954,0.05027626598317397,1.962615573354719e-17,0.0018148301067261112,,lettera,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
you,parole,1317,0.02634,50000,0.021231006690687722,0.09483184626860622,0.45285086939335567,True,37.94984802431611,6.449611063205259,0.16995090623479475,-0.7094734397330553,0.9296935517765007,0.013441853757790473,0.7324957327384207,0.022617140545738986,0.16995090623479472,,funzione,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
have,parole,1309,0.02618,50000,0.2283628469683451,0.07191906518660209,0.802634264645042,True,37.80275229357798,2.2599114505106805,0.05978166438676476,-0.8871811687337373,1.0582346041747355,0.03317252006520244,0.4988720672014327,0.013230956603161117,0.059781664386764764,,funzione,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
the,parole,1303,0.02606,50000,0.74492727777269,0.0632300177513666,1.0715781780298892,True,38.145161290322584,7.915268256523944,0.20750386127039513,-0.6563094033470275,0.8709720109015623,0.003629566168051133,0.7710722100593728,0.013711442168766172,0.20750386127039513,,funzione,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
of,parole,1302,0.02604,50000,0.7464611439594266,0.07002855683165173,1.169325123860795,True,38.131437355880095,9.293857533634556,0.24373215850467772,-0.6080632685453536,1.0723992683864667,0.09557636884612931,0.8926020186720317,0.01376876252822512,0.24373215850467767,,funzione,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
for,parole,10,0.0002,50000,,,,False,,,,,,,,,,,funzione,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
them,parole,10,0.0002,50000,,,,False,,,,,,,,,,,funzione,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
great,parole,1472,0.02944,50000,0.19206191654064086,0.041285563228093757,0.47957337668233885,True,33.63086335825969,8.327258689467762,0.2476076394697313,-0.6030680934673155,1.0076373543971855,0.025781395075784086,0.7365428211727739,0.046094799627658264,0.2476076394697313,,keyword,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
sense,parole,1301,0.02602,50000,0.7586447270509009,0.07368095704454604,1.2279939583133854,True,37.88,2.0319389709152804,0.05364147230504964,-0.8981788896602595,1.0144643595202927,0.018782492535697474,0.7755287097676103,0.013250709844606953,0.05364147230504964,,keyword,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
beautiful,parole,164,0.00328,50000,0.03332646980094418,0.1076195033645402,-0.2983847326102741,True,303.6134969325153,7.832604499879574,0.02579794567439978,-0.9497017014253443,0.9487993405360836,0.0899027806629676,0.02738974989715748,0.0,0.02579794567439978,,keyword,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
noble,parole,163,0.00326,50000,0.058173456197143675,0.102652193160163,-0.2493330164325393,True,303.0246913580247,0.3142696805273544,0.0010371091514652965,-0.9979279306591454,0.9712938868038901,0.10411477071282763,0.0573701545395151,0.0,0.0010371091514652965,,keyword,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
honorable,parole,163,0.00326,50000,0.06590071465011428,0.10204104051508044,-0.24231469131700586,True,303.0,0.0,0.0,-1.0,0.9391237607538129,0.03606153927466512,0.06590071465011428,0.0,0.0,,keyword,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
sublime,parole,162,0.00324,50000,0.08508213938529273,0.10079103706988013,-0.22982788418268882,True,303.0,0.0,0.0,-1.0,0.9649887026365033,0.05134249951607844,0.08508213938529273,0.0,0.0,,keyword,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
good,parole,162,0.00324,50000,0.1035710067400123,0.09979177976988743,-0.21814456250227518,True,303.0,0.0,0.0,-1.0,0.9709083052898931,0.10414173292872925,0.1035710067400123,0.0,0.0,,keyword,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
just,parole,162,0.00324,50000,0.12251016150523006,0.09859437318197854,-0.20684600343565285,True,303.0,0.0,0.0,-1.0,1.0671102477472312,0.02092469043939721,0.12251016150523004,1.3877787807814457e-17,0.0,,appaiata,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
true,parole,162,0.00324,50000,0.11274946398170328,0.0991199397128797,-0.21246164573100054,True,303.0,0.0,0.0,-1.0,0.9897913016789781,0.01942558851894777,0.11274946398170328,0.0,0.0,,appaiata,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
care,parole,11,0.00022,50000,,,,False,,,,,,,,,,,appaiata,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
don’t,parole,11,0.00022,50000,,,,False,,,,,,,,,,,appaiata,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
know,parole,4,8e-05,50000,,,,False,,,,,,,,,,,appaiata,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
but,parole,3,6e-05,50000,,,,False,,,,,,,,,,,appaiata,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
and,parole,2,4e-05,50000,,,,False,,,,,,,,,,,appaiata,auto,Qwen3.5-2B-Base-v2_T0.4_s5,llm,Qwen3.5-2B-Base-v2,0.4,5,True,2.0,True,False,False,0.019803168506961115,0.99972,1.0,0.0,sweep_qwen3.5-2b-base.jsonl
